__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639605179.653980,500217.000000,86653.000000,1639605179.653980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.655004,500218.000000,86654.000000,1639605179.655004,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.655983,500219.000000,86655.000000,1639605179.655983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.656984,500220.000000,86656.000000,1639605179.656984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.658973,500221.000000,86657.000000,1639605179.658973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.659971,500222.000000,86658.000000,1639605179.659971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.660969,500223.000000,86659.000000,1639605179.660969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.661983,500224.000000,86660.000000,1639605179.661983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.663973,500225.000000,86661.000000,1639605179.663973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.664984,500226.000000,86662.000000,1639605179.664984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.665981,500227.000000,86663.000000,1639605179.665981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.667027,500228.000000,86664.000000,1639605179.667027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.668989,500229.000000,86665.000000,1639605179.668989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.669988,500230.000000,86666.000000,1639605179.669988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.670968,500231.000000,86667.000000,1639605179.670968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.671977,500232.000000,86668.000000,1639605179.671977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.673973,500233.000000,86669.000000,1639605179.673973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.675004,500234.000000,86670.000000,1639605179.675004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.675975,500235.000000,86671.000000,1639605179.675975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.676996,500236.000000,86672.000000,1639605179.676996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.678957,500237.000000,86673.000000,1639605179.678957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.679978,500238.000000,86674.000000,1639605179.679978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.680995,500239.000000,86675.000000,1639605179.680995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.681979,500240.000000,86676.000000,1639605179.681979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.684030,500241.000000,86677.000000,1639605179.684030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.684986,500242.000000,86678.000000,1639605179.684986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.685977,500243.000000,86679.000000,1639605179.685977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.686994,500244.000000,86680.000000,1639605179.686994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.688973,500245.000000,86681.000000,1639605179.688973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.689977,500246.000000,86682.000000,1639605179.689977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.691009,500247.000000,86683.000000,1639605179.691009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.691998,500248.000000,86684.000000,1639605179.691998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.693990,500249.000000,86685.000000,1639605179.693990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.694985,500250.000000,86686.000000,1639605179.694985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.695986,500251.000000,86687.000000,1639605179.695986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.696978,500252.000000,86688.000000,1639605179.696978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.698989,500253.000000,86689.000000,1639605179.698989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.699986,500254.000000,86690.000000,1639605179.699986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.700988,500255.000000,86691.000000,1639605179.700988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.701993,500256.000000,86692.000000,1639605179.701993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.703974,500257.000000,86693.000000,1639605179.703974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.704988,500258.000000,86694.000000,1639605179.704988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.705980,500259.000000,86695.000000,1639605179.705980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.706993,500260.000000,86696.000000,1639605179.706993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.708976,500261.000000,86697.000000,1639605179.708976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.709968,500262.000000,86698.000000,1639605179.709968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.710999,500263.000000,86699.000000,1639605179.710999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.711984,500264.000000,86700.000000,1639605179.711984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.713981,500265.000000,86701.000000,1639605179.713981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
